"id","id_first","id_second","weight"
"-1590645728-800410603",-1590645728,-800410603,3
"1461468178693280",1461468178,693280,3
"-15906457282052363296",-1590645728,2052363296,3
"-346650592-523413474",-346650592,-523413474,3
"-1590645728-639200240",-1590645728,-639200240,3
"-15906457281721895960",-1590645728,1721895960,3
"-523413474-1495441376",-523413474,-1495441376,3
"1617458208994983952",1617458208,994983952,3
"-1540790240-1590645728",-1540790240,-1590645728,3
"-523413474-639200240",-523413474,-639200240,3
"1721895960-523413474",1721895960,-523413474,3
"-523413474994983952",-523413474,994983952,3
"2052363296-800410603",2052363296,-800410603,3
"-523413474693280",-523413474,693280,3
"-1373596648-1495441376",-1373596648,-1495441376,3
"2052363296-639200240",2052363296,-639200240,3
"20523632961721895960",2052363296,1721895960,3
"2052363296-1495441376",2052363296,-1495441376,3
"2052363296994983952",2052363296,994983952,3
"-15407902402052363296",-1540790240,2052363296,3
"-3466505921721895960",-346650592,1721895960,3
"-346650592994983952",-346650592,994983952,3
"-346650592-800410603",-346650592,-800410603,3
"-346650592693280",-346650592,693280,3
"1617458208-800410603",1617458208,-800410603,3
"425803805-1495441376",425803805,-1495441376,3
"425803805-1373596648",425803805,-1373596648,3
"425803805994983952",425803805,994983952,3
"-639200240-800410603",-639200240,-800410603,3
"-1540790240-639200240",-1540790240,-639200240,3
"1721895960-800410603",1721895960,-800410603,3
"-1373596648693280",-1373596648,693280,3
"1721895960-1495441376",1721895960,-1495441376,3
"-15407902401721895960",-1540790240,1721895960,3
"425803805-800410603",425803805,-800410603,3
"-1495441376994983952",-1495441376,994983952,3
"-1495441376-800410603",-1495441376,-800410603,3
"-1540790240-1495441376",-1540790240,-1495441376,3
"10596106401294169112",1059610640,1294169112,1
"-523413488693280",-523413488,693280,3
"1059610640-1550402534",1059610640,-1550402534,1
"-15407902401461468190",-1540790240,1461468190,1
"-15407902401260382232",-1540790240,1260382232,1
"6932801461468190",693280,1461468190,1
"6932801260382232",693280,1260382232,1
"693280-1540790240",693280,-1540790240,1
"6932801461468178",693280,1461468178,1
"693280-523413474",693280,-523413474,1
"693280-346650592",693280,-346650592,1
"693280-1373596648",693280,-1373596648,1
"693280425803805",693280,425803805,1
"693280-523413488",693280,-523413488,1
"13911112001461468190",1391111200,1461468190,1
"13911112001260382232",1391111200,1260382232,1
"1391111200-1540790240",1391111200,-1540790240,1
"14614681781461468190",1461468178,1461468190,1
"14614681781260382232",1461468178,1260382232,1
"1461468178-1540790240",1461468178,-1540790240,1
"14614681781391111200",1461468178,1391111200,1
"1461468178-346650592",1461468178,-346650592,1
"1461468178425803805",1461468178,425803805,1
"1461468178-523413488",1461468178,-523413488,1
"-15906457281461468190",-1590645728,1461468190,1
"-15906457281260382232",-1590645728,1260382232,1
"-1590645728-1540790240",-1590645728,-1540790240,1
"-15906457281391111200",-1590645728,1391111200,1
"-5234134741461468190",-523413474,1461468190,1
"-523413474-1540790240",-523413474,-1540790240,1
"-5234134741391111200",-523413474,1391111200,1
"-523413474-1590645728",-523413474,-1590645728,1
"-523413474-346650592",-523413474,-346650592,1
"-523413474425803805",-523413474,425803805,1
"20523632961461468190",2052363296,1461468190,1
"20523632961260382232",2052363296,1260382232,1
"2052363296-1540790240",2052363296,-1540790240,1
"20523632961391111200",2052363296,1391111200,1
"2052363296-1590645728",2052363296,-1590645728,1
"-3466505921461468190",-346650592,1461468190,1
"-3466505921260382232",-346650592,1260382232,1
"-346650592-1540790240",-346650592,-1540790240,1
"-3466505921391111200",-346650592,1391111200,1
"-3466505922052363296",-346650592,2052363296,1
"-346650592-1373596648",-346650592,-1373596648,1
"-346650592425803805",-346650592,425803805,1
"-6392002401461468190",-639200240,1461468190,1
"-6392002401260382232",-639200240,1260382232,1
"-639200240-1540790240",-639200240,-1540790240,1
"-6392002401391111200",-639200240,1391111200,1
"-639200240-1590645728",-639200240,-1590645728,1
"-6392002402052363296",-639200240,2052363296,1
"-13735966481461468190",-1373596648,1461468190,1
"-13735966481260382232",-1373596648,1260382232,1
"-1373596648-1590645728",-1373596648,-1590645728,1
"-1373596648425803805",-1373596648,425803805,1
"17218959601461468190",1721895960,1461468190,1
"17218959601260382232",1721895960,1260382232,1
"1721895960-1540790240",1721895960,-1540790240,1
"17218959601391111200",1721895960,1391111200,1
"1721895960-1590645728",1721895960,-1590645728,1
"17218959602052363296",1721895960,2052363296,1
"4258038051461468190",425803805,1461468190,1
"4258038051260382232",425803805,1260382232,1
"425803805-1540790240",425803805,-1540790240,1
"4258038051391111200",425803805,1391111200,1
"425803805-1590645728",425803805,-1590645728,1
"4258038052052363296",425803805,2052363296,1
"425803805-639200240",425803805,-639200240,1
"4258038051721895960",425803805,1721895960,1
"-14954413761461468190",-1495441376,1461468190,1
"-14954413761260382232",-1495441376,1260382232,1
"-1495441376-1540790240",-1495441376,-1540790240,1
"-14954413761391111200",-1495441376,1391111200,1
"-14954413762052363296",-1495441376,2052363296,1
"-1495441376-639200240",-1495441376,-639200240,1
"-14954413761721895960",-1495441376,1721895960,1
"-5234134881461468190",-523413488,1461468190,1
"1391111200-1373596648",1391111200,-1373596648,1
"139111120019379224",1391111200,19379224,3
"2052363296-1373596648",2052363296,-1373596648,1
"-154079024019379224",-1540790240,19379224,3
"-1540790240693280",-1540790240,693280,3
"-159064572819379224",-1590645728,19379224,3
"-1540790240-1373596648",-1540790240,-1373596648,1
"13911112001461468178",1391111200,1461468178,3
"1391111200-523413474",1391111200,-523413474,3
"1391111200-346650592",1391111200,-346650592,3
"-13735966481391111200",-1373596648,1391111200,3
"1391111200425803805",1391111200,425803805,3
"1391111200-523413488",1391111200,-523413488,3
"69328019379224",693280,19379224,3
"-1590645728-523413474",-1590645728,-523413474,3
"1461468178-523413474",1461468178,-523413474,4
"2052363296-346650592",2052363296,-346650592,3
"-1590645728-1373596648",-1590645728,-1373596648,3
"-1590645728425803805",-1590645728,425803805,3
"-1590645728-523413488",-1590645728,-523413488,3
"146146817819379224",1461468178,19379224,3
"-15407902401461468178",-1540790240,1461468178,3
"-34665059219379224",-346650592,19379224,3
"-13735966482052363296",-1373596648,2052363296,3
"2052363296425803805",2052363296,425803805,3
"2052363296-523413488",2052363296,-523413488,3
"-52341347419379224",-523413474,19379224,3
"-1540790240-523413474",-1540790240,-523413474,3
"-639200240-523413488",-639200240,-523413488,3
"172189596019379224",1721895960,19379224,3
"-639200240425803805",-639200240,425803805,3
"-346650592-523413488",-346650592,-523413488,3
"-1540790240-346650592",-1540790240,-346650592,3
"-63920024019379224",-639200240,19379224,3
"1721895960425803805",1721895960,425803805,3
"425803805-523413488",425803805,-523413488,3
"-137359664819379224",-1373596648,19379224,3
"-1373596648-1540790240",-1373596648,-1540790240,3
"-1495441376-523413488",-1495441376,-523413488,3
"42580380519379224",425803805,19379224,3
"-1540790240425803805",-1540790240,425803805,3
"-149544137619379224",-1495441376,19379224,3
"161745820819379224",1617458208,19379224,3
"10596106401468973072",1059610640,1468973072,1
"-1540790240-523413488",-1540790240,-523413488,3
"10596106401874259992",1059610640,1874259992,1
"-5234134881260382232",-523413488,1260382232,1
"-523413488-1540790240",-523413488,-1540790240,1
"-5234134881391111200",-523413488,1391111200,1
"-523413488-1590645728",-523413488,-1590645728,1
"-5234134882052363296",-523413488,2052363296,1
"-523413488-639200240",-523413488,-639200240,1
"-523413488-1495441376",-523413488,-1495441376,1
"9949839521461468190",994983952,1461468190,1
"9949839521260382232",994983952,1260382232,1
"994983952-1540790240",994983952,-1540790240,1
"9949839521391111200",994983952,1391111200,1
"994983952-1590645728",994983952,-1590645728,1
"9949839522052363296",994983952,2052363296,1
"994983952-1495441376",994983952,-1495441376,1
"193792241461468190",19379224,1461468190,1
"193792241260382232",19379224,1260382232,1
"19379224-1540790240",19379224,-1540790240,1
"193792241391111200",19379224,1391111200,1
"19379224-1590645728",19379224,-1590645728,1
"19379224-639200240",19379224,-639200240,1
"193792241721895960",19379224,1721895960,1
"19379224-1495441376",19379224,-1495441376,1
"19379224994983952",19379224,994983952,1
"-8004106031461468190",-800410603,1461468190,1
"-800410603-1540790240",-800410603,-1540790240,1
"-8004106031391111200",-800410603,1391111200,1
"-800410603-1590645728",-800410603,-1590645728,1
"-8004106032052363296",-800410603,2052363296,1
"-800410603-639200240",-800410603,-639200240,1
"-8004106031721895960",-800410603,1721895960,1
"-800410603-1495441376",-800410603,-1495441376,1
"-5234134881721895960",-523413488,1721895960,3
"-52341348819379224",-523413488,19379224,3
"99498395219379224",994983952,19379224,3
"-800410603994983952",-800410603,994983952,3
"-523413488-346650592",-523413488,-346650592,1
"-523413488425803805",-523413488,425803805,1
"994983952-2035924960",994983952,-2035924960,1
"9949839521617458208",994983952,1617458208,1
"994983952693280",994983952,693280,1
"9949839521461468178",994983952,1461468178,1
"994983952-523413474",994983952,-523413474,1
"994983952-346650592",994983952,-346650592,1
"994983952425803805",994983952,425803805,1
"994983952-523413488",994983952,-523413488,1
"994983952-800410603",994983952,-800410603,1
"19379224-2035924960",19379224,-2035924960,1
"193792241617458208",19379224,1617458208,1
"19379224693280",19379224,693280,1
"193792241461468178",19379224,1461468178,1
"19379224-523413474",19379224,-523413474,1
"19379224-346650592",19379224,-346650592,1
"19379224-1373596648",19379224,-1373596648,1
"19379224425803805",19379224,425803805,1
"19379224-523413488",19379224,-523413488,1
"-800410603-2035924960",-800410603,-2035924960,1
"-8004106031617458208",-800410603,1617458208,1
"-800410603693280",-800410603,693280,1
"-800410603-346650592",-800410603,-346650592,1
"-800410603425803805",-800410603,425803805,1
"-80041060319379224",-800410603,19379224,1
"8348426561878108176",834842656,1878108176,1
"14614681901878108176",1461468190,1878108176,1
"-4328376121461468178",-432837612,1461468178,3
"245709011878108176",24570901,1878108176,1
"24570901834842656",24570901,834842656,1
"-4328376121878108176",-432837612,1878108176,1
"-432837612834842656",-432837612,834842656,1
"14614681781878108176",1461468178,1878108176,1
"146146817824570901",1461468178,24570901,1
"1461468178-432837612",1461468178,-432837612,1
"24570901-1222969324",24570901,-1222969324,3
"1461468190-1047953387",1461468190,-1047953387,2
"1878108176-1222969324",1878108176,-1222969324,3
"83484265624570901",834842656,24570901,3
"834842656-432837612",834842656,-432837612,3
"245709011461468178",24570901,1461468178,3
"834842656-1222969324",834842656,-1222969324,3
"8348426561068370977",834842656,1068370977,3
"834842656186354708",834842656,186354708,3
"-800410603-523413488",-800410603,-523413488,3
"1878108176-412915695",1878108176,-412915695,2
"1878108176659776544",1878108176,659776544,2
"1878108176-523413474",1878108176,-523413474,2
"1878108176-53741538",1878108176,-53741538,2
"1878108176472754197",1878108176,472754197,2
"1878108176-1373596648",1878108176,-1373596648,2
"1878108176-1971277798",1878108176,-1971277798,2
"18781081761721895960",1878108176,1721895960,2
"1878108176480674844",1878108176,480674844,2
"1878108176-1047953387",1878108176,-1047953387,2
"1878108176-412915682",1878108176,-412915682,2
"1878108176-800410603",1878108176,-800410603,2
"1878108176834842656",1878108176,834842656,3
"18781081761068370977",1878108176,1068370977,3
"1461468190-1222969324",1461468190,-1222969324,3
"14614681901068370977",1461468190,1068370977,3
"1461468190186354708",1461468190,186354708,3
"834842656-208196584",834842656,-208196584,2
"834842656-412915695",834842656,-412915695,2
"834842656-523413474",834842656,-523413474,2
"834842656-53741538",834842656,-53741538,2
"834842656-1373596648",834842656,-1373596648,2
"834842656-1971277798",834842656,-1971277798,2
"8348426561721895960",834842656,1721895960,2
"834842656480674844",834842656,480674844,2
"834842656-1047953387",834842656,-1047953387,2
"834842656-412915682",834842656,-412915682,2
"834842656-800410603",834842656,-800410603,2
"18781081761461468190",1878108176,1461468190,3
"245709011068370977",24570901,1068370977,3
"24570901186354708",24570901,186354708,3
"1461468190-208196584",1461468190,-208196584,2
"1461468190-412915695",1461468190,-412915695,2
"1461468190659776544",1461468190,659776544,2
"1461468190-53741538",1461468190,-53741538,2
"1461468190472754197",1461468190,472754197,2
"187810817624570901",1878108176,24570901,3
"-432837612-1222969324",-432837612,-1222969324,3
"-4328376121068370977",-432837612,1068370977,3
"-432837612186354708",-432837612,186354708,3
"24570901-208196584",24570901,-208196584,2
"24570901-412915695",24570901,-412915695,2
"24570901659776544",24570901,659776544,2
"24570901-523413474",24570901,-523413474,2
"24570901-53741538",24570901,-53741538,2
"24570901472754197",24570901,472754197,2
"24570901-1373596648",24570901,-1373596648,2
"245709011721895960",24570901,1721895960,2
"24570901480674844",24570901,480674844,2
"24570901-1047953387",24570901,-1047953387,2
"24570901-800410603",24570901,-800410603,2
"1878108176-432837612",1878108176,-432837612,3
"1461468178-1222969324",1461468178,-1222969324,3
"14614681781068370977",1461468178,1068370977,3
"1461468178186354708",1461468178,186354708,3
"-432837612-208196584",-432837612,-208196584,2
"-432837612-412915695",-432837612,-412915695,2
"-432837612659776544",-432837612,659776544,2
"-432837612-523413474",-432837612,-523413474,2
"-432837612-53741538",-432837612,-53741538,2
"-432837612472754197",-432837612,472754197,2
"-432837612-1373596648",-432837612,-1373596648,2
"-432837612480674844",-432837612,480674844,2
"-432837612-1047953387",-432837612,-1047953387,2
"-432837612-412915682",-432837612,-412915682,2
"-432837612-800410603",-432837612,-800410603,2
"18781081761461468178",1878108176,1461468178,3
"1878108176186354708",1878108176,186354708,3
"1878108176-208196584",1878108176,-208196584,3
"1461468178-208196584",1461468178,-208196584,2
"1461468178-412915695",1461468178,-412915695,2
"-523413488-1373596648",-523413488,-1373596648,3
"1059610640-1227738083",1059610640,-1227738083,1
"-523413488-523413474",-523413488,-523413474,3
"19379224-800410603",19379224,-800410603,3
"-523413488994983952",-523413488,994983952,3
"-8004106031461468178",-800410603,1461468178,4
"-1222969324834842656",-1222969324,834842656,1
"-122296932424570901",-1222969324,24570901,1
"-12229693241461468178",-1222969324,1461468178,1
"10683709771878108176",1068370977,1878108176,1
"10683709771461468190",1068370977,1461468190,1
"1068370977-432837612",1068370977,-432837612,1
"186354708834842656",186354708,834842656,1
"18635470824570901",186354708,24570901,1
"1863547081461468178",186354708,1461468178,1
"-2081965841878108176",-208196584,1878108176,1
"-2081965841461468190",-208196584,1461468190,1
"-208196584-432837612",-208196584,-432837612,1
"-208196584659776544",-208196584,659776544,1
